PAIMS_ADDRESS.CIVIC_ADDRESS,PAIMS_ADDRESS.CITY,Data Conversion.CIVIC_ADDRESS,Data Conversion.CITY,ErrorCode,ErrorColumn
6837-hidden,Deep Bay,6837-hidden,Deep Bay,-1071607778,0
6838-hidden,Victoria,6838-hidden,Victoria,-1071607778,0
6846-hidden,Cassidy,6846-hidden,Cassidy,-1071607778,0
8916-hidden,Kelowna,8916-hidden,Kelowna,-1071607778,0
8917-hidden,Kelowna,8917-hidden,Kelowna,-1071607778,0
8926-hidden,Kelowna,8926-hidden,Kelowna,-1071607778,0
8927-hidden,Kelowna, BC,8927-hidden,Kelowna, BC,-1071607778,0
8928-hidden,Kelowna,8928-hidden,Kelowna,-1071607778,0
8936-hidden,Kelowna,8936-hidden,Kelowna,-1071607778,0
8937-hidden,Kelowna,8937-hidden,Kelowna,-1071607778,0
8938-hidden,KELOWNA,8938-hidden,KELOWNA,-1071607778,0
9616-hidden,Sunshine Valley,9616-hidden,Sunshine Valley,-1071607778,0
9626-hidden,Delta,9626-hidden,Delta,-1071607778,0
9636-hidden,COQUITLAM,9636-hidden,COQUITLAM,-1071607778,0
9646-hidden,Delta, BC,9646-hidden,Delta, BC,-1071607778,0
9656-hidden,,9656-hidden,,-1071607778,0
9666-hidden,Vernon,9666-hidden,Vernon,-1071607778,0
9667-hidden,Vernon,9667-hidden,Vernon,-1071607778,0
9676-hidden,Vernon,9676-hidden,Vernon,-1071607778,0
9677-hidden,Vernon,9677-hidden,Vernon,-1071607778,0
9686-hidden,Sorrento,9686-hidden,Sorrento,-1071607778,0
9696-hidden,Sicamous, BC,9696-hidden,Sicamous, BC,-1071607778,0
9706-hidden,,9706-hidden,,-1071607778,0
9707-hidden,Sicamous,9707-hidden,Sicamous,-1071607778,0
9708-hidden,Sicamous,9708-hidden,Sicamous,-1071607778,0
9709-hidden,Creston, BC,9709-hidden,Creston, BC,-1071607778,0
9716-hidden,Sorrento,9716-hidden,Sorrento,-1071607778,0
9717-hidden,Sorrento,9717-hidden,Sorrento,-1071607778,0
9726-hidden,Sorrento,9726-hidden,Sorrento,-1071607778,0
9736-hidden,150 Mile House,9736-hidden,150 Mile House,-1071607778,0
9737-hidden,150 Mile House,9737-hidden,150 Mile House,-1071607778,0
9738-hidden,Osoyoos,9738-hidden,Osoyoos,-1071607778,0
9746-hidden,Wynndel,9746-hidden,Wynndel,-1071607778,0
9756-hidden,Calgary,9756-hidden,Calgary,-1071607778,0
9757-hidden,Wynndel,9757-hidden,Wynndel,-1071607778,0
4943-hidden,Lake Cowichan,4943-hidden,Lake Cowichan,-1071607778,0
4944-hidden,Duncan,4944-hidden,Duncan,-1071607778,0
7688-hidden,Erickson,7688-hidden,Erickson,-1071607778,0
7696-hidden,Kaslo,7696-hidden,Kaslo,-1071607778,0
7706-hidden,Armstrong,7706-hidden,Armstrong,-1071607778,0
7707-hidden,Armstrong,7707-hidden,Armstrong,-1071607778,0
7716-hidden,Likely,7716-hidden,Likely,-1071607778,0
7717-hidden,Cranbrook, BC,7717-hidden,Cranbrook, BC,-1071607778,0
7718-hidden,Cranbrook St,7718-hidden,Cranbrook St,-1071607778,0
7719-hidden,Likely,7719-hidden,Likely,-1071607778,0
7720-hidden,Likely,7720-hidden,Likely,-1071607778,0
7721-hidden,Revelstoke,7721-hidden,Revelstoke,-1071607778,0
7722-hidden,Cranbrook, BC,7722-hidden,Cranbrook, BC,-1071607778,0
7723-hidden,Cranbrook, BC,7723-hidden,Cranbrook, BC,-1071607778,0
7726-hidden,Eagle Bay, BC,7726-hidden,Eagle Bay, BC,-1071607778,0
7727-hidden,Salmon Arm,7727-hidden,Salmon Arm,-1071607778,0
7728-hidden,Bridge Lake,7728-hidden,Bridge Lake,-1071607778,0
7729-hidden,,7729-hidden,,-1071607778,0
7730-hidden,,7730-hidden,,-1071607778,0
7731-hidden,Salmon Arm,7731-hidden,Salmon Arm,-1071607778,0
7732-hidden,Salmon Arm, BC,7732-hidden,Salmon Arm, BC,-1071607778,0
7733-hidden,Salmon Arm,7733-hidden,Salmon Arm,-1071607778,0
7736-hidden,Creston,7736-hidden,Creston,-1071607778,0
7737-hidden,Creston,7737-hidden,Creston,-1071607778,0
10386-hidden,Delta,10386-hidden,Delta,-1071607778,0
10606-hidden,Delta,10606-hidden,Delta,-1071607778,0
8176-hidden,Moyie,8176-hidden,Moyie,-1071607778,0
8186-hidden,Armstrong,8186-hidden,Armstrong,-1071607778,0
8187-hidden,Armstrong,8187-hidden,Armstrong,-1071607778,0
8188-hidden,Armstong,8188-hidden,Armstong,-1071607778,0
8189-hidden,Armstrong,8189-hidden,Armstrong,-1071607778,0
8190-hidden,Armstrong,8190-hidden,Armstrong,-1071607778,0
8191-hidden,Armstrong,8191-hidden,Armstrong,-1071607778,0
8196-hidden,Summerland,8196-hidden,Summerland,-1071607778,0
8206-hidden,Salmon Arm,8206-hidden,Salmon Arm,-1071607778,0
8217-hidden,Ainsworth,8217-hidden,Ainsworth,-1071607778,0
8218-hidden,,8218-hidden,,-1071607778,0
8219-hidden,,8219-hidden,,-1071607778,0
8220-hidden,Ainsworth,8220-hidden,Ainsworth,-1071607778,0
8236-hidden,Taylor,8236-hidden,Taylor,-1071607778,0
8246-hidden,Deka Lake, BC,8246-hidden,Deka Lake, BC,-1071607778,0
8256-hidden,Erickson,8256-hidden,Erickson,-1071607778,0
8266-hidden,Kelowna,8266-hidden,Kelowna,-1071607778,0
8286-hidden,Heffley Lake,8286-hidden,Heffley Lake,-1071607778,0
8306-hidden,Coquitlam,8306-hidden,Coquitlam,-1071607778,0
8316-hidden,Courtenay,8316-hidden,Courtenay,-1071607778,0
8326-hidden,Prince George,8326-hidden,Prince George,-1071607778,0
10396-hidden,Delta,10396-hidden,Delta,-1071607778,0
10406-hidden,Delta,10406-hidden,Delta,-1071607778,0
10416-hidden,Lasqueti Island,10416-hidden,Lasqueti Island,-1071607778,0
10426-hidden,Delta,10426-hidden,Delta,-1071607778,0
10466-hidden,Delta,10466-hidden,Delta,-1071607778,0
8939-hidden,KELOWNA,8939-hidden,KELOWNA,-1071607778,0
8940-hidden,Kelowna,8940-hidden,Kelowna,-1071607778,0
8946-hidden,Quesnel,8946-hidden,Quesnel,-1071607778,0
8956-hidden,Coquitlam,8956-hidden,Coquitlam,-1071607778,0
8966-hidden,Falkland,8966-hidden,Falkland,-1071607778,0
8976-hidden,100 Mile House,8976-hidden,100 Mile House,-1071607778,0
8977-hidden,,8977-hidden,,-1071607778,0
8978-hidden,,8978-hidden,,-1071607778,0
8996-hidden,Armstrong,8996-hidden,Armstrong,-1071607778,0
8997-hidden,Armstrong,8997-hidden,Armstrong,-1071607778,0
8998-hidden,Armstrong,8998-hidden,Armstrong,-1071607778,0
9006-hidden,Armstrong,9006-hidden,Armstrong,-1071607778,0
9007-hidden,Armstrong,9007-hidden,Armstrong,-1071607778,0
9008-hidden,Armstrong,9008-hidden,Armstrong,-1071607778,0
9009-hidden,Spallumcheen,9009-hidden,Spallumcheen,-1071607778,0
9016-hidden,Armstrong,9016-hidden,Armstrong,-1071607778,0
9017-hidden,Armstrong,9017-hidden,Armstrong,-1071607778,0
9026-hidden,Spallumcheen,9026-hidden,Spallumcheen,-1071607778,0
9036-hidden,Armstrong,9036-hidden,Armstrong,-1071607778,0
9046-hidden,,9046-hidden,,-1071607778,0
9056-hidden,Soda Creek,9056-hidden,Soda Creek,-1071607778,0
4853-hidden,Deerholme,4853-hidden,Deerholme,-1071607778,0
4856-hidden,Deerholme,4856-hidden,Deerholme,-1071607778,0
4857-hidden,Deerholme,4857-hidden,Deerholme,-1071607778,0
4858-hidden,New Westminster,4858-hidden,New Westminster,-1071607778,0
4859-hidden,Deerholme,4859-hidden,Deerholme,-1071607778,0
4860-hidden,Victoria,4860-hidden,Victoria,-1071607778,0
4945-hidden,Victoria,4945-hidden,Victoria,-1071607778,0
4946-hidden,Victoria,4946-hidden,Victoria,-1071607778,0
4947-hidden,Campbell River,4947-hidden,Campbell River,-1071607778,0
4948-hidden,Victoria,4948-hidden,Victoria,-1071607778,0
4949-hidden,Victoria,4949-hidden,Victoria,-1071607778,0
4950-hidden,Lake Cowichan,4950-hidden,Lake Cowichan,-1071607778,0
4951-hidden,Victoria,4951-hidden,Victoria,-1071607778,0
4952-hidden,Lake Cowichan,4952-hidden,Lake Cowichan,-1071607778,0
4953-hidden,Lake Cowichan,4953-hidden,Lake Cowichan,-1071607778,0
4954-hidden,Lake Cowichan,4954-hidden,Lake Cowichan,-1071607778,0
4955-hidden,Victoria,4955-hidden,Victoria,-1071607778,0
4956-hidden,Lake Cowichan,4956-hidden,Lake Cowichan,-1071607778,0
4957-hidden,Lake Cowichan,4957-hidden,Lake Cowichan,-1071607778,0
4959-hidden,Lake Cowichan,4959-hidden,Lake Cowichan,-1071607778,0
4961-hidden,Lake Cowichan,4961-hidden,Lake Cowichan,-1071607778,0
4958-hidden,Cowichan,4958-hidden,Cowichan,-1071607778,0
4960-hidden,Cowichan,4960-hidden,Cowichan,-1071607778,0
4962-hidden,Lake Cowichan,4962-hidden,Lake Cowichan,-1071607778,0
4963-hidden,Lake Cowichan,4963-hidden,Lake Cowichan,-1071607778,0
5968-hidden,Boston Bar,5968-hidden,Boston Bar,-1071607778,0
10607-hidden,Delta,10607-hidden,Delta,-1071607778,0
10636-hidden,Delta,10636-hidden,Delta,-1071607778,0
10637-hidden,Delta,10637-hidden,Delta,-1071607778,0
10646-hidden,Delta,10646-hidden,Delta,-1071607778,0
10647-hidden,Delta,10647-hidden,Delta,-1071607778,0
10756-hidden,Coquitlam,10756-hidden,Coquitlam,-1071607778,0
10757-hidden,Port Moody,10757-hidden,Port Moody,-1071607778,0
10796-hidden,Surrey,10796-hidden,Surrey,-1071607778,0
10876-hidden,Surrey, BC V3V 3V4,10876-hidden,Surrey, BC V3V 3V4,-1071607778,0
10877-hidden,Surrey, BC V3V 3V4,10877-hidden,Surrey, BC V3V 3V4,-1071607778,0
10878-hidden,Surrey,10878-hidden,Surrey,-1071607778,0
10926-hidden,KELOWNA,10926-hidden,KELOWNA,-1071607778,0
10966-hidden,Lake Country,10966-hidden,Lake Country,-1071607778,0
10967-hidden,Oyama,10967-hidden,Oyama,-1071607778,0
10976-hidden,Golden,10976-hidden,Golden,-1071607778,0
10977-hidden,Golden, BC,10977-hidden,Golden, BC,-1071607778,0
10986-hidden,Field,10986-hidden,Field,-1071607778,0
10996-hidden,Lake Country,10996-hidden,Lake Country,-1071607778,0
10997-hidden,Lake Country,10997-hidden,Lake Country,-1071607778,0
11017-hidden,Kelowna BC,11017-hidden,Kelowna BC,-1071607778,0
11018-hidden,Slocan Park,11018-hidden,Slocan Park,-1071607778,0
660-hidden,Surrey,660-hidden,Surrey,-1071607778,0
10476-hidden,Delta,10476-hidden,Delta,-1071607778,0
10477-hidden,Delta,10477-hidden,Delta,-1071607778,0
10478-hidden,Delta,10478-hidden,Delta,-1071607778,0
10479-hidden,Delta,10479-hidden,Delta,-1071607778,0
10480-hidden,Delta,10480-hidden,Delta,-1071607778,0
10486-hidden,Delta,10486-hidden,Delta,-1071607778,0
10487-hidden,Delta,10487-hidden,Delta,-1071607778,0
10488-hidden,Delta,10488-hidden,Delta,-1071607778,0
10489-hidden,Delta,10489-hidden,Delta,-1071607778,0
10490-hidden,Delta,10490-hidden,Delta,-1071607778,0
10491-hidden,Delta,10491-hidden,Delta,-1071607778,0
10496-hidden,Surrey,10496-hidden,Surrey,-1071607778,0
10506-hidden,Delta,10506-hidden,Delta,-1071607778,0
5367-hidden,Vernon,5367-hidden,Vernon,-1071607778,0
5376-hidden,Near Kelowna,5376-hidden,Near Kelowna,-1071607778,0
5377-hidden,Chase,5377-hidden,Chase,-1071607778,0
5378-hidden,Salmon Arm Rural,5378-hidden,Salmon Arm Rural,-1071607778,0
5379-hidden,Wms Lake - Rural,5379-hidden,Wms Lake - Rural,-1071607778,0
5380-hidden,Wms Lake - Rural,5380-hidden,Wms Lake - Rural,-1071607778,0
5381-hidden,Vernon,5381-hidden,Vernon,-1071607778,0
5386-hidden,Peachland,5386-hidden,Peachland,-1071607778,0
5387-hidden,Peachland,5387-hidden,Peachland,-1071607778,0
4861-hidden,Vanderhoof,4861-hidden,Vanderhoof,-1071607778,0
4862-hidden,Vanderhoof,4862-hidden,Vanderhoof,-1071607778,0
4863-hidden,New Westminster,4863-hidden,New Westminster,-1071607778,0
4864-hidden,Victoria,4864-hidden,Victoria,-1071607778,0
4865-hidden,New Westminster,4865-hidden,New Westminster,-1071607778,0
4866-hidden,New Westminster,4866-hidden,New Westminster,-1071607778,0
4867-hidden,Victoria,4867-hidden,Victoria,-1071607778,0
4868-hidden,Victoria,4868-hidden,Victoria,-1071607778,0
4869-hidden,Princeton,4869-hidden,Princeton,-1071607778,0
4870-hidden,Victoria,4870-hidden,Victoria,-1071607778,0
4871-hidden,Princeton,4871-hidden,Princeton,-1071607778,0
4872-hidden,Princeton,4872-hidden,Princeton,-1071607778,0
4873-hidden,Victoria,4873-hidden,Victoria,-1071607778,0
4874-hidden,Princeton,4874-hidden,Princeton,-1071607778,0
4875-hidden,Princeton,4875-hidden,Princeton,-1071607778,0
4876-hidden,Victoria,4876-hidden,Victoria,-1071607778,0
4877-hidden,Victoria,4877-hidden,Victoria,-1071607778,0
5621-hidden,Victoria,5621-hidden,Victoria,-1071607778,0
5626-hidden,Quesnel,5626-hidden,Quesnel,-1071607778,0
5627-hidden,Fort St. John,5627-hidden,Fort St. John,-1071607778,0
5628-hidden,Fort St. John,5628-hidden,Fort St. John,-1071607778,0
5629-hidden,Prince George,5629-hidden,Prince George,-1071607778,0
5630-hidden,Black Creek,5630-hidden,Black Creek,-1071607778,0
5969-hidden,Boston Bar,5969-hidden,Boston Bar,-1071607778,0
5976-hidden,Lower Nicola,5976-hidden,Lower Nicola,-1071607778,0
5986-hidden,Nanaimo,5986-hidden,Nanaimo,-1071607778,0
5987-hidden,Nanaimo,5987-hidden,Nanaimo,-1071607778,0
5996-hidden,Sooke,5996-hidden,Sooke,-1071607778,0
5997-hidden,Sooke,5997-hidden,Sooke,-1071607778,0
5998-hidden,Alberni,5998-hidden,Alberni,-1071607778,0
6006-hidden,Vernon,6006-hidden,Vernon,-1071607778,0
6016-hidden,Okanagan Falls,6016-hidden,Okanagan Falls,-1071607778,0
6017-hidden,Summerland,6017-hidden,Summerland,-1071607778,0
6026-hidden,Spallumcheen,6026-hidden,Spallumcheen,-1071607778,0
6027-hidden,Spallumcheen,6027-hidden,Spallumcheen,-1071607778,0
6036-hidden,Needles,6036-hidden,Needles,-1071607778,0
6046-hidden,McLure,6046-hidden,McLure,-1071607778,0
6047-hidden,Kamoops,6047-hidden,Kamoops,-1071607778,0
6048-hidden,McLure,6048-hidden,McLure,-1071607778,0
6056-hidden,Ladysmith,6056-hidden,Ladysmith,-1071607778,0
6057-hidden,Ladysmith,6057-hidden,Ladysmith,-1071607778,0
6058-hidden,Duncan,6058-hidden,Duncan,-1071607778,0
6059-hidden,Duncan,6059-hidden,Duncan,-1071607778,0
6060-hidden,Campbell River,6060-hidden,Campbell River,-1071607778,0
6066-hidden,Vernon, B.C.,6066-hidden,Vernon, B.C.,-1071607778,0
6076-hidden,Cobble Hill,6076-hidden,Cobble Hill,-1071607778,0
6086-hidden,Nr. Coombs,6086-hidden,Nr. Coombs,-1071607778,0
6087-hidden,Nr. Coombs,6087-hidden,Nr. Coombs,-1071607778,0
6088-hidden,Nr. Coombs,6088-hidden,Nr. Coombs,-1071607778,0
6089-hidden,Nr. Coombs,6089-hidden,Nr. Coombs,-1071607778,0
7376-hidden,150 Mile House,7376-hidden,150 Mile House,-1071607778,0
7377-hidden,150 Mile House,7377-hidden,150 Mile House,-1071607778,0
147-hidden,North Vancouver,147-hidden,North Vancouver,-1071607778,0
156-hidden,New Westminster,156-hidden,New Westminster,-1071607778,0
246-hidden,Spuzzum,246-hidden,Spuzzum,-1071607778,0
288-hidden,Spuzzum,288-hidden,Spuzzum,-1071607778,0
5096-hidden,Victoria,5096-hidden,Victoria,-1071607778,0
5106-hidden,Nanaimo,5106-hidden,Nanaimo,-1071607778,0
5116-hidden,Port Alberni,5116-hidden,Port Alberni,-1071607778,0
5126-hidden,Revelstoke,5126-hidden,Revelstoke,-1071607778,0
5136-hidden,N/A,5136-hidden,N/A,-1071607778,0
5137-hidden,N/A,5137-hidden,N/A,-1071607778,0
5146-hidden,Westbank,5146-hidden,Westbank,-1071607778,0
5147-hidden,Westbank,5147-hidden,Westbank,-1071607778,0
5148-hidden,Westbank,5148-hidden,Westbank,-1071607778,0
5149-hidden,Westbank,5149-hidden,Westbank,-1071607778,0
5156-hidden,Quadra Island,5156-hidden,Quadra Island,-1071607778,0
5157-hidden,Courtenay,5157-hidden,Courtenay,-1071607778,0
5158-hidden,Courtenay,5158-hidden,Courtenay,-1071607778,0
5159-hidden,Victoria,5159-hidden,Victoria,-1071607778,0
5160-hidden,Victoria,5160-hidden,Victoria,-1071607778,0
5161-hidden,Hardy Bay,5161-hidden,Hardy Bay,-1071607778,0
5166-hidden,Princeton,5166-hidden,Princeton,-1071607778,0
5167-hidden,Gibsons,5167-hidden,Gibsons,-1071607778,0
6326-hidden,Lantzville,6326-hidden,Lantzville,-1071607778,0
6327-hidden,Lantzville,6327-hidden,Lantzville,-1071607778,0
6328-hidden,Duncan,6328-hidden,Duncan,-1071607778,0
5388-hidden,Brookmere,5388-hidden,Brookmere,-1071607778,0
5389-hidden,Brookmere,5389-hidden,Brookmere,-1071607778,0
5390-hidden,Near Mara,5390-hidden,Near Mara,-1071607778,0
5391-hidden,Mara,5391-hidden,Mara,-1071607778,0
5392-hidden,Notch Hill,5392-hidden,Notch Hill,-1071607778,0
5395-hidden,Mill Bay,5395-hidden,Mill Bay,-1071607778,0
5396-hidden,Victoria,5396-hidden,Victoria,-1071607778,0
5397-hidden,Victoria,5397-hidden,Victoria,-1071607778,0
5398-hidden,Rural,5398-hidden,Rural,-1071607778,0
5399-hidden,Rural,5399-hidden,Rural,-1071607778,0
5406-hidden,Oliver,5406-hidden,Oliver,-1071607778,0
5407-hidden,Comox,5407-hidden,Comox,-1071607778,0
5408-hidden,Comox,5408-hidden,Comox,-1071607778,0
5416-hidden,Nanoose,5416-hidden,Nanoose,-1071607778,0
5426-hidden,Keremeos,5426-hidden,Keremeos,-1071607778,0
5427-hidden,Summerland,5427-hidden,Summerland,-1071607778,0
5428-hidden,Summerland,5428-hidden,Summerland,-1071607778,0
5429-hidden,Summerland,5429-hidden,Summerland,-1071607778,0
5436-hidden,Nanaimo,5436-hidden,Nanaimo,-1071607778,0
6600-hidden,Victoria,6600-hidden,Victoria,-1071607778,0
6601-hidden,Victoria,6601-hidden,Victoria,-1071607778,0
6606-hidden,Victoria,6606-hidden,Victoria,-1071607778,0
6607-hidden,Victoria,6607-hidden,Victoria,-1071607778,0
5631-hidden,Black Creek,5631-hidden,Black Creek,-1071607778,0
5636-hidden,Prince George,5636-hidden,Prince George,-1071607778,0
5637-hidden,Prince George,5637-hidden,Prince George,-1071607778,0
5638-hidden,Prince George,5638-hidden,Prince George,-1071607778,0
5639-hidden,Prince George,5639-hidden,Prince George,-1071607778,0
5640-hidden,Prince George,5640-hidden,Prince George,-1071607778,0
5641-hidden,Prince George,5641-hidden,Prince George,-1071607778,0
5642-hidden,Grand Forks,5642-hidden,Grand Forks,-1071607778,0
5643-hidden,Grand Forks,5643-hidden,Grand Forks,-1071607778,0
5644-hidden,Grand Forks,5644-hidden,Grand Forks,-1071607778,0
5645-hidden,Grand Forks,5645-hidden,Grand Forks,-1071607778,0
5646-hidden,Cranbrook,5646-hidden,Cranbrook,-1071607778,0
5647-hidden,Prince George,5647-hidden,Prince George,-1071607778,0
5648-hidden,Prince George,5648-hidden,Prince George,-1071607778,0
5649-hidden,Prince George,5649-hidden,Prince George,-1071607778,0
5650-hidden,Prince George,5650-hidden,Prince George,-1071607778,0
5651-hidden,Prince George,5651-hidden,Prince George,-1071607778,0
5652-hidden,Prince George,5652-hidden,Prince George,-1071607778,0
5653-hidden,Prince George,5653-hidden,Prince George,-1071607778,0
5654-hidden,Prince George,5654-hidden,Prince George,-1071607778,0
5655-hidden,Prince George,5655-hidden,Prince George,-1071607778,0
6856-hidden,Crescent Valley,6856-hidden,Crescent Valley,-1071607778,0
6866-hidden,Walkers Landing,6866-hidden,Walkers Landing,-1071607778,0
6867-hidden,Fernie,6867-hidden,Fernie,-1071607778,0
6868-hidden,Nelson,6868-hidden,Nelson,-1071607778,0
6876-hidden,Brilliant,6876-hidden,Brilliant,-1071607778,0
6877-hidden,Briscoe,6877-hidden,Briscoe,-1071607778,0
6878-hidden,Briscoe,6878-hidden,Briscoe,-1071607778,0
6886-hidden,Fernie Rural,6886-hidden,Fernie Rural,-1071607778,0
11676-hidden,Pender Island,11676-hidden,Pender Island,-1071607778,0
11536-hidden,Kelowna, BC,11536-hidden,Kelowna, BC,-1071607778,0
11926-hidden,,11926-hidden,,-1071607778,0
11446-hidden,Cortes Island,11446-hidden,Cortes Island,-1071607778,0
11398-hidden,Clinton,11398-hidden,Clinton,-1071607778,0
11399-hidden,Quesnel, BC,11399-hidden,Quesnel, BC,-1071607778,0
11400-hidden,Spallumcheen, BC,11400-hidden,Spallumcheen, BC,-1071607778,0
11401-hidden,Spallumcheen,BC,11401-hidden,Spallumcheen,BC,-1071607778,0
11886-hidden,Brittannia Beach,11886-hidden,Brittannia Beach,-1071607778,0
11377-hidden,Surrey,11377-hidden,Surrey,-1071607778,0
11378-hidden,SURREY,11378-hidden,SURREY,-1071607778,0
11906-hidden,,11906-hidden,,-1071607778,0
11758-hidden,Port Moody,11758-hidden,Port Moody,-1071607778,0
11916-hidden,Vancouver,11916-hidden,Vancouver,-1071607778,0
11546-hidden,Quesnel,11546-hidden,Quesnel,-1071607778,0
11547-hidden,Quesnel,11547-hidden,Quesnel,-1071607778,0
11486-hidden,D'arcy,11486-hidden,D'arcy,-1071607778,0
11496-hidden,Sparwood,11496-hidden,Sparwood,-1071607778,0
11497-hidden,Sparwood,11497-hidden,Sparwood,-1071607778,0
11498-hidden,Sparwood,11498-hidden,Sparwood,-1071607778,0
11499-hidden,SPARWOOD,11499-hidden,SPARWOOD,-1071607778,0
11500-hidden,Sparwood,11500-hidden,Sparwood,-1071607778,0
11501-hidden,JAFFRAY, B.C.,11501-hidden,JAFFRAY, B.C.,-1071607778,0
11697-hidden,Qualicum, BC,11697-hidden,Qualicum, BC,-1071607778,0
11698-hidden,Qualicum, BC,11698-hidden,Qualicum, BC,-1071607778,0
11699-hidden,Sechelt,11699-hidden,Sechelt,-1071607778,0
11586-hidden,Summerland,11586-hidden,Summerland,-1071607778,0
11636-hidden,Radium Hot Springs,11636-hidden,Radium Hot Springs,-1071607778,0
11637-hidden,Radium Hot Springs,11637-hidden,Radium Hot Springs,-1071607778,0
11456-hidden,,11456-hidden,,-1071607778,0
11466-hidden,New Westminster,11466-hidden,New Westminster,-1071607778,0
11506-hidden,JAFFRAY, BC,11506-hidden,JAFFRAY, BC,-1071607778,0
11507-hidden,JAFFRAY, BC,11507-hidden,JAFFRAY, BC,-1071607778,0
11508-hidden,JAFFRAY, BC,11508-hidden,JAFFRAY, BC,-1071607778,0
11509-hidden,JAFFRAY, BC,11509-hidden,JAFFRAY, BC,-1071607778,0
11510-hidden,JAFFRAY, BC,11510-hidden,JAFFRAY, BC,-1071607778,0
11511-hidden,Sparwood,11511-hidden,Sparwood,-1071607778,0
11512-hidden,Sparwood,11512-hidden,Sparwood,-1071607778,0
11513-hidden,Sparwood,11513-hidden,Sparwood,-1071607778,0
11514-hidden,Hosmer,11514-hidden,Hosmer,-1071607778,0
11515-hidden,JAFFRAY, BC,11515-hidden,JAFFRAY, BC,-1071607778,0
11516-hidden,Kelowna,11516-hidden,Kelowna,-1071607778,0
11517-hidden,Kelowna,11517-hidden,Kelowna,-1071607778,0
11518-hidden,West Kelowna,11518-hidden,West Kelowna,-1071607778,0
11519-hidden,Kelowna,11519-hidden,Kelowna,-1071607778,0
11520-hidden,Spallumcheen,11520-hidden,Spallumcheen,-1071607778,0
11521-hidden,Armstrong,11521-hidden,Armstrong,-1071607778,0
11522-hidden,Spallumcheen,11522-hidden,Spallumcheen,-1071607778,0
11523-hidden,Spallumcheen,11523-hidden,Spallumcheen,-1071607778,0
11524-hidden,West Kelowna,11524-hidden,West Kelowna,-1071607778,0
11525-hidden,Kelowna,11525-hidden,Kelowna,-1071607778,0
11526-hidden,Kelowna,11526-hidden,Kelowna,-1071607778,0
11796-hidden,Delta,11796-hidden,Delta,-1071607778,0
11797-hidden,Delta,11797-hidden,Delta,-1071607778,0
11826-hidden,Salt Spring Island,11826-hidden,Salt Spring Island,-1071607778,0
11560-hidden,,11560-hidden,,-1071607778,0
11561-hidden,Kamloops,11561-hidden,Kamloops,-1071607778,0
11757-hidden,PORT MOODY,11757-hidden,PORT MOODY,-1071607778,0
11836-hidden,Abbotsford,11836-hidden,Abbotsford,-1071607778,0
